"id";"seed_id";"cited_paper_id";"is_influential"
52201;32299;17162;0
52202;32299;22784;1
52203;32299;32448;0
52204;32299;32288;0
52205;32299;7159;0
52206;32299;8682;1
52213;32299;93;0
52217;32299;6221;0
52219;32299;21634;0
52221;32299;6168;0
52222;32299;20205;0
52224;32299;2431;0
52227;32299;5778;0
52231;32299;8708;0
52232;32299;1068;0
52238;32299;1630;0
52244;32299;879;0
52259;32299;32461;0
52260;32299;1188;0
52262;32299;19144;0
52263;32299;8033;0
52283;32299;770;1
52284;32299;199;0
52293;32299;9546;0
52298;9451;1451;0
52304;9451;32486;1
52307;9451;14590;0
52308;9451;32489;0
52313;9451;9467;0
52326;9451;32505;0
52327;9451;32506;0
52330;9451;1698;0
52332;9451;32510;0
52333;9451;32511;0
52335;9451;32513;0
52336;9451;32514;0
52342;9451;9516;0
52345;9451;14636;0
52350;9451;32526;0
52351;9451;32527;0
52352;9451;32528;0
52356;9451;14647;1
52360;9451;1998;0
52366;9451;2431;0
52367;9451;8708;0
52369;9451;7784;0
52370;9451;3625;0
52371;9451;2443;0
52372;9451;2444;1
52375;9451;1267;0
52379;9451;8716;1
52409;9451;9546;1
52419;32561;32566;1
52422;32561;32569;0
52424;32561;32571;0
52426;32561;32573;0
52427;32561;32574;0
52428;32561;32575;0
52431;32561;32578;0
52432;32561;32579;0
52434;32561;32581;0
52435;32561;32582;0
52437;32561;32584;0
52438;32561;32585;1
52441;32561;32588;0
52442;32561;32589;1
52444;32561;32590;1
52446;32561;32592;0
52447;32561;32593;1
52448;32561;32594;0
52449;32561;17365;0
52450;32561;32337;0
52451;32561;32595;0
52452;32561;32345;0
52453;32561;32596;0
52455;32561;32598;0
52458;32561;32600;0
52459;32561;32601;0
52461;32561;32603;0
52462;32561;32604;1
52463;32561;32605;1
52464;32561;32606;1
52467;32561;17;1
52468;32561;32609;1
52469;32561;32610;1
52470;32561;8614;0
52471;32561;32611;0
52473;32561;32612;1
52475;32561;32614;0
52476;32561;17406;0
52477;32561;32615;1
52478;32561;17407;0
52479;32561;19;0
52480;32561;32616;1
52481;32561;4084;0
52483;32561;32617;0
52484;32561;32618;1
52485;32561;32103;1
52487;32561;32619;1
52489;32561;32394;0
52490;32561;32620;1
52493;32561;32623;1
52494;32561;32624;1
52496;32561;32626;1
52498;32561;17420;1
52499;32561;32406;0
52500;32561;32628;1
52501;32561;32061;1
52502;32561;32629;1
52506;32561;32633;0
52507;32561;23110;0
52510;32561;32635;0
52512;32561;32070;1
52513;32561;27052;1
52515;32561;32117;0
52517;32561;32637;0
52520;32561;32118;1
52523;32561;32638;0
52524;32561;17162;0
52525;32561;8682;1
52527;32561;807;0
52528;32561;105;0
52529;32561;819;0
52555;32561;9546;0
52556;32165;32659;0
52557;32165;2506;0
52559;32165;32661;1
52560;32165;8537;0
52561;32165;32662;0
52563;32165;2507;0
52566;32165;32176;1
52568;32165;32178;1
52570;32165;32664;0
52571;32165;32184;0
52572;32165;32186;1
52573;32165;32189;0
52574;32165;32190;0
52575;32165;32665;0
52576;32165;32191;1
52577;32165;32192;0
52578;32165;32193;0
52579;32165;32194;1
52581;32165;32196;0
52583;32165;32199;0
52584;32165;32666;0
52585;32165;32200;0
52587;32165;32201;0
52588;32165;6751;0
52591;32165;32667;0
52592;32165;3016;0
52593;32165;32668;0
52594;32165;32669;1
52595;32165;32670;0
52597;32165;32671;0
52598;32165;12736;0
52599;32165;32204;0
52600;32165;32205;0
52601;32165;12212;0
52602;32165;32206;0
52603;32165;32672;0
52604;32165;32673;0
52605;32165;32208;0
52606;32165;32674;0
52607;32165;32209;0
52608;32165;32210;0
52610;32165;32211;0
52613;32165;10060;0
52615;32165;32214;0
52616;32165;32677;0
52617;32165;32678;0
52618;32165;32215;0
52619;32165;14420;0
52621;32165;32679;0
52622;32165;739;0
52624;32165;32681;0
52625;32165;5061;0
52626;32165;3406;0
52628;32165;32218;0
52630;32165;26303;0
52632;32165;10072;0
52633;32165;5935;0
52634;32165;16195;0
52635;32165;32222;0
52642;32165;32687;0
52645;32165;32689;0
52648;32165;12301;0
52649;32165;32227;1
52653;32165;32692;0
52654;32165;32693;0
52655;32165;32694;0
52658;32165;2407;0
52660;32165;3581;0
52661;32165;32696;0
52663;32165;105;0
52665;32165;15667;0
52680;32165;770;1
52685;32705;32706;0
52687;32705;32168;1
52688;32705;32169;0
52689;32705;32170;0
52694;32705;32176;1
52697;32705;32178;1
52701;32705;32184;0
52702;32705;32186;0
52703;32705;32187;1
52704;32705;32188;0
52705;32705;32189;0
52706;32705;32190;0
52708;32705;32191;0
52710;32705;32192;0
52711;32705;32193;0
52712;32705;32710;0
52713;32705;32194;1
52715;32705;32196;1
52718;32705;32199;0
52719;32705;32666;0
52720;32705;32200;0
52722;32705;32201;0
52725;32705;32711;0
52726;32705;1451;0
52727;32705;32712;0
52728;32705;32204;0
52729;32705;32205;1
52730;32705;32206;0
52731;32705;32713;0
52732;32705;32714;0
52734;32705;32207;0
52735;32705;32208;0
52736;32705;2815;0
52737;32705;32209;0
52738;32705;32210;1
52739;32705;32716;0
52740;32705;32717;0
52741;32705;32718;0
52743;32705;32211;1
52745;32705;32720;0
52748;32705;32722;0
52749;32705;10060;0
52751;32705;32214;0
52752;32705;32677;0
52753;32705;32215;0
52755;32705;7346;0
52757;32705;32679;0
52758;32705;739;0
52759;32705;15410;0
52760;32705;32725;0
52762;32705;12816;0
52765;32705;32218;0
52766;32705;26303;1
52768;32705;32068;0
52769;32705;10072;0
52775;32705;32734;0
52776;32705;32735;0
52777;32705;24425;0
52778;32705;32736;0
52782;32705;24428;0
52786;32705;23590;0
52788;32705;10086;1
52789;32705;32742;0
52790;32705;24256;0
52791;32705;2759;0
52792;32705;32227;0
52794;32705;5870;0
52798;32705;89;0
52799;32705;32745;0
52800;32705;23231;0
52807;32705;2407;0
52809;32705;8031;0
52813;32705;32696;0
52814;32705;105;0
52816;32705;32237;0
52817;32705;2431;0
52818;32705;1764;0
52826;32705;24218;1
52828;32705;3625;0
52829;32705;2444;0
52831;32705;126;0
52833;32705;14785;0
52842;32705;32757;0
52854;32705;770;0
52855;32705;199;0
52866;32767;32768;0
52869;32767;32771;0
52870;32767;32772;0
52871;32767;32773;0
52875;32767;32777;0
52879;32767;1329;0
52882;32767;32783;0
52884;32767;17410;0
52888;32767;32788;0
52889;32767;32789;0
52890;32767;14971;0
52892;32767;32791;0
52895;32767;1482;0
52896;32767;32793;0
52902;32767;32798;0
52906;32767;32802;0
52907;32767;2311;0
52908;32767;32803;0
52911;32767;1133;0
52912;32767;1137;0
52916;32767;32808;0
52920;32767;1355;0
52921;32767;32812;0
52923;32767;3141;0
52927;32767;2381;0
52935;32767;32821;0
52945;32767;1512;0
52946;32767;32828;0
52952;32767;1230;0
52956;32767;1514;0
52962;32767;32837;0
52963;32767;32838;0
52964;32767;32839;0
52965;32767;32840;0
52968;32767;4292;0
52974;32767;5778;0
52975;32767;2039;0
53025;32767;32885;0
53034;32767;32893;0
53052;32767;770;0
53068;12787;1451;0
53069;12787;22682;1
53070;12787;24413;0
53075;12787;32930;0
53076;12787;32931;1
53081;12787;32935;1
53083;12787;32937;0
53085;12787;32939;0
53100;12787;22684;0
53101;12787;32954;0
53106;12787;12825;1
53111;12787;12826;1
53114;12787;12827;1
53115;12787;10612;0
53116;12787;32963;0
53117;12787;32964;1
53121;12787;25130;1
53122;12787;1698;0
53125;12787;32969;1
53126;12787;12831;0
53129;12787;10330;0
53130;12787;10522;0
53133;12787;32974;1
53138;12787;30252;0
53139;12787;25095;0
53140;12787;32978;0
53147;12787;6152;0
53148;12787;32985;1
53153;12787;22687;1
53155;12787;10534;0
53157;12787;32991;0
53167;12787;32999;0
53168;12787;25097;1
53169;12787;22688;1
53173;12787;33002;1
53183;12787;33010;1
53185;12787;11447;0
53188;12787;4009;0
53189;12787;12845;1
53191;12787;22694;1
53198;12787;33019;1
53199;12787;24608;0
53200;12787;10564;0
53217;12787;2431;0
53222;12787;5778;0
53227;12787;3621;0
53233;12787;2444;0
53255;12787;2461;0
53263;12787;33050;0
53271;12787;33056;0
53272;12787;33057;0
53289;12787;8033;0
53292;12787;5345;0
53336;7653;33090;0
53337;7653;33091;0
53338;7653;15053;0
53339;7653;33092;1
53340;7653;9168;1
53341;7653;7276;0
53342;7653;8065;0
53343;7653;7838;0
53344;7653;7280;1
53345;7653;7560;1
53346;7653;33093;1
53347;7653;9172;0
53348;7653;7563;0
53349;7653;15071;1
53350;7653;7058;0
53351;7653;33094;0
53352;7653;6742;1
53353;7653;7678;0
53354;7653;7064;1
53355;7653;33095;1
53356;7653;33096;1
53357;7653;33097;0
53358;7653;33098;1
53359;7653;7294;1
53360;7653;9179;0
53361;7653;7683;0
53362;7653;33099;0
53363;7653;7685;1
53364;7653;7574;1
53366;7653;15077;1
53367;7653;2514;0
53368;7653;7302;0
53369;7653;33101;0
53370;7653;33102;0
53371;7653;2517;1
53372;7653;7304;0
53373;7653;9186;0
53374;7653;7700;0
53375;7653;6754;1
53376;7653;3787;0
53377;7653;7583;1
53378;7653;33103;0
53379;7653;33104;0
53380;7653;7087;0
53381;7653;33105;0
53382;7653;7709;0
53383;7653;7311;1
53385;7653;33107;1
53387;7653;33109;1
53388;7653;33110;1
53389;7653;33111;0
53390;7653;33112;0
53391;7653;33113;0
53392;7653;33114;1
53393;7653;7716;0
53396;7653;33116;1
53397;7653;12356;1
53399;7653;3018;1
53400;7653;33118;0
53401;7653;33119;0
53402;7653;33120;1
53405;7653;33123;1
53406;7653;33124;1
53408;7653;7588;1
53410;7653;3825;0
53411;7653;33126;0
53412;7653;7738;1
53413;7653;8198;1
53414;7653;7591;0
53415;7653;33127;1
53417;7653;8464;0
53418;7653;7592;0
53419;7653;33128;1
53420;7653;7742;0
53421;7653;33129;0
53422;7653;33130;0
53426;7653;33134;0
53427;7653;33135;0
53428;7653;3844;0
53429;7653;33136;0
53431;7653;7748;0
53432;7653;33137;1
53434;7653;7751;0
53438;7653;739;1
53439;7653;5393;1
53440;7653;5392;0
53441;7653;3401;0
53442;7653;33142;1
53444;7653;33143;1
53445;7653;33144;1
53446;7653;33145;0
53447;7653;2699;0
53448;7653;2824;0
53450;7653;743;0
53452;7653;2488;0
53453;7653;744;0
53455;7653;1496;0
53456;7653;8231;0
53457;7653;8491;0
53458;7653;33148;0
53459;7653;33149;0
53461;7653;966;0
53464;7653;6799;0
53467;7653;1500;0
53468;7653;14474;0
53470;7653;990;0
53471;7653;994;0
53472;7653;33156;0
53474;7653;33157;1
53475;7653;33158;1
53476;7653;22599;0
53477;7653;22594;0
53480;7653;33159;0
53482;7653;22601;1
53484;7653;33160;0
53486;7653;22605;0
53494;7653;93;0
53495;7653;6064;1
53496;7653;33163;0
53497;7653;2399;0
53498;7653;33164;0
53499;7653;33165;1
53500;7653;22617;0
53501;7653;1992;0
53502;7653;1997;0
53503;7653;22622;0
53504;7653;33166;0
53505;7653;7780;0
53507;7653;33167;0
53510;7653;2431;1
53515;7653;1520;0
53518;7653;2900;0
53519;7653;1263;0
53522;7653;1070;1
53523;7653;126;0
53524;7653;1071;0
53548;7653;770;0
53561;33190;5061;0
53571;33190;23110;0
53573;33190;744;0
53574;33190;5071;1
53580;33190;33204;0
53582;33190;25708;0
53584;33190;33206;0
53585;33190;3428;0
53586;33190;10502;0
53590;33190;6209;0
53593;33190;748;0
53594;33190;33211;0
53595;33190;12903;0
53596;33190;7131;0
53597;33190;32117;0
53599;33190;12906;0
53603;33190;26073;0
53606;33190;33214;0
53610;33190;33217;0
53611;33190;27735;0
53615;33190;10330;0
53619;33190;5416;0
53621;33190;32119;0
53622;33190;8663;0
53624;33190;1506;0
53635;33190;33231;0
53636;33190;6152;0
53637;33190;7141;0
53638;33190;10334;0
53645;33190;5086;0
53648;33190;10337;0
53653;33190;33241;0
53655;33190;9520;0
53657;33190;14633;0
53662;33190;33245;0
53670;33190;16673;0
53673;33190;3524;0
53674;33190;23858;0
53686;33190;8682;0
53694;33190;1163;0
53697;33190;9792;0
53698;33190;7415;0
53701;33190;32143;0
53703;33190;5762;0
53704;33190;93;0
53705;33190;33262;0
53706;33190;5969;0
53708;33190;3551;0
53713;33190;2782;0
53716;33190;3560;0
53718;33190;23785;0
53719;33190;5972;0
53721;33190;33268;0
53726;33190;8822;0
53730;33190;10185;0
53734;33190;33276;0
53739;33190;1998;0
53746;33190;1057;0
53748;33190;7182;0
53749;33190;7184;0
53751;33190;33283;0
53752;33190;25786;0
53759;33190;10197;0
53760;33190;3197;0
53761;33190;3600;0
53765;33190;2431;0
53766;33190;33288;0
53767;33190;2791;0
53768;33190;12400;0
53770;33190;19697;0
53771;33190;15670;0
53772;33190;3612;0
53775;33190;21637;0
53777;33190;5223;0
53779;33190;1260;0
53780;33190;9649;0
53782;33190;1065;0
53785;33190;824;0
53794;33190;7188;0
53797;33190;1070;0
53798;33190;2444;0
53799;33190;126;0
53800;33190;31993;0
53801;33190;25807;0
53804;33190;2447;0
53805;33190;2067;0
53806;33190;3640;0
53807;33190;879;0
53821;33190;770;1
53822;33190;199;0
53835;33299;33304;0
53838;33299;33306;0
53840;33299;33308;0
53841;33299;33309;0
53842;33299;33310;0
53844;33299;33311;0
53848;33299;33315;0
53849;33299;33316;0
53854;33299;33320;0
53855;33299;33321;0
53856;33299;33322;0
53860;33299;33326;0
53861;33299;33327;1
53863;33299;33329;0
53864;33299;33330;0
53865;33299;26073;0
53867;33299;33332;0
53868;33299;33333;1
53871;33299;33336;0
53872;33299;8665;1
53874;33299;33338;0
53875;33299;33339;0
53878;33299;16667;0
53880;33299;33343;0
53886;33299;33349;1
53887;33299;33350;0
53889;33299;14633;1
53893;33299;33354;0
53894;33299;33355;1
53896;33299;33356;0
53898;33299;33358;0
53901;33299;8682;0
53907;33299;33364;0
53908;33299;33365;0
53914;33299;33369;0
53919;33299;5179;0
53923;33299;33375;0
53924;33299;33376;0
53931;33299;33382;0
53933;33299;1068;0
53958;33299;33399;0
56598;36014;36019;0
56599;36014;36020;0
56600;36014;36021;0
56608;36014;36029;0
56609;36014;32391;0
56610;36014;36030;0
56611;36014;36031;0
56612;36014;36032;0
56613;36014;36033;0
56623;36014;36043;0
56626;36014;36046;0
56629;36014;36049;0
56631;36014;36051;0
56633;36014;32414;1
56635;36014;36054;0
56637;36014;36056;0
56638;36014;14590;0
56644;36014;25119;1
56645;36014;36061;0
56646;36014;36062;1
56649;36014;36065;1
56653;36014;36069;0
56662;36014;36077;0
56663;36014;36078;1
56664;36014;36079;0
56665;36014;36080;0
56666;36014;36081;0
56667;36014;36082;0
56669;36014;36084;1
56671;36014;36086;0
56672;36014;36087;0
56673;36014;36088;0
56674;36014;36089;0
56675;36014;36090;0
56676;36014;36091;1
56678;36014;36093;0
56679;36014;36094;0
56685;36014;36099;0
56687;36014;36101;0
56688;36014;36102;0
56689;36014;12826;0
56691;36014;36104;1
56692;36014;36105;0
56693;36014;36106;0
56694;36014;36107;0
56695;36014;36108;0
56697;36014;36109;0
56700;36014;8655;0
56703;36014;36112;1
56707;36014;36116;0
56714;36014;25131;1
56715;36014;36120;0
56717;36014;36122;0
56719;36014;25133;0
56722;36014;36126;0
56725;36014;36129;0
56726;36014;25095;0
56728;36014;36131;0
56730;36014;36133;0
56735;36014;25135;0
56738;36014;36139;1
56739;36014;36140;0
56741;36014;36142;1
56742;36014;32985;0
56745;36014;36145;0
56750;36014;36149;1
56753;36014;25023;0
56754;36014;36152;0
56756;36014;25140;0
56759;36014;36155;0
56760;36014;36156;1
56761;36014;5870;0
56764;36014;36158;1
56765;36014;36159;0
56778;36014;36169;0
56784;36014;36175;0
56788;36014;10163;0
56793;36014;8682;0
56797;36014;15657;0
56801;36014;22692;1
56803;36014;7418;1
56810;36014;36192;0
56812;36014;12845;1
56813;36014;24043;0
56815;36014;36193;0
56816;36014;36194;0
56822;36014;8031;0
56826;36014;36200;0
56828;36014;1170;1
56829;36014;36202;0
56841;36014;36212;0
56848;36014;36217;0
56853;36014;25158;0
56861;36014;8707;1
56873;36014;36229;0
56885;36014;36238;0
56897;36014;36247;0
56903;36014;25104;0
56947;36279;36280;1
56948;36279;36281;0
56949;36279;25124;0
56955;36279;26512;0
56956;36279;36126;0
56957;36279;27860;0
56958;36279;36140;0
56960;36279;36145;0
56962;36279;36158;0
56965;36279;27878;0
56968;36279;25144;0
56970;36279;27886;0
56972;36279;27675;0
56975;36279;26370;0
56977;36279;22692;0
56978;36279;7418;0
56988;36279;8822;0
56992;36279;1170;0
56998;36279;22901;0
57005;36279;1068;0
57746;36808;36809;0
57747;36808;36810;0
57751;36808;36813;0
57753;36808;36815;0
57754;36808;36816;0
57755;36808;36817;0
57756;36808;36818;1
57757;36808;36819;1
57758;36808;36820;0
57762;36808;36823;0
57764;36808;36824;0
57766;36808;32227;0
57767;36808;6515;1
57770;36808;36828;1
57772;36808;36830;0
57778;36808;11595;0
57779;36808;36835;0
57784;36808;36840;0
57787;36808;25147;0
57789;36808;36843;0
57790;36808;26369;0
57792;36808;36844;1
57795;36808;36847;1
57797;36808;36849;0
57799;36808;36851;0
57802;36808;36854;0
57803;36808;36855;1
57805;36808;2407;1
57807;36808;22788;1
57810;36808;36860;1
57812;36808;5179;1
57813;36808;2412;0
57814;36808;36862;0
57815;36808;8697;0
57821;36808;2431;0
57822;36808;36866;1
57823;36808;36867;0
57824;36808;5114;1
57825;36808;1068;0
57828;36808;36869;0
57830;36808;1630;0
57835;36808;36871;0
58452;37216;3778;0
58454;37216;1451;0
58458;37216;37221;0
58460;37216;37223;0
58461;37216;37224;0
58468;37216;37231;0
58471;37216;37234;1
58472;37216;37235;0
58476;37216;37239;0
58477;37216;37240;0
58478;37216;37241;0
58480;37216;37242;0
58484;37216;37245;0
58485;37216;37246;0
58486;37216;37247;0
58489;37216;37250;1
58491;37216;23329;0
58493;37216;37253;0
58495;37216;37255;0
58497;37216;33332;1
58499;37216;37257;0
58501;37216;37259;0
58503;37216;37260;0
58505;37216;37262;0
58507;37216;37264;0
58508;37216;37265;1
58510;37216;16209;0
58511;37216;37267;0
58514;37216;37270;0
58515;37216;37271;0
58517;37216;37273;0
58518;37216;37274;0
58519;37216;37275;0
58522;37216;23367;0
58523;37216;37278;0
58525;37216;37279;0
58530;37216;37282;0
58531;37216;37283;0
58532;37216;37284;0
58538;37216;28681;0
58539;37216;2407;0
58540;37216;37288;1
58542;37216;37290;0
58545;37216;3695;1
58546;37216;37293;0
58547;37216;15670;0
58549;37216;2046;1
58550;37216;37295;0
58552;37216;37297;0
58555;37216;1445;1
58574;37310;37312;0
58575;37310;37313;0
58576;37310;37314;0
58579;37310;37317;0
58582;37310;12415;0
58583;37310;37320;0
58587;37310;37324;0
58588;37310;37325;0
58590;37310;37326;0
58592;37310;14636;0
58596;37310;10160;0
58597;37310;37329;0
58600;37310;37332;0
58604;37310;105;0
58607;37310;37336;0
58610;37338;37339;0
58612;37338;37341;0
58613;37338;37342;0
58614;37338;37343;0
58617;37338;37346;0
58620;37338;37349;0
58621;37338;14537;1
58622;37338;14542;0
58623;37338;37350;0
58624;37338;37351;0
58629;37338;37356;0
58631;37338;37358;0
58633;37338;37360;1
58634;37338;37361;0
58635;37338;17094;0
58636;37338;14573;0
58637;37338;37362;1
58639;37338;37364;0
58641;37338;37365;0
58642;37338;37366;0
58643;37338;37367;0
58644;37338;37368;0
58648;37338;37371;0
58649;37338;37372;0
58653;37338;37376;0
58658;37338;37381;1
58660;37338;37383;0
58666;37338;37389;0
58669;37338;37392;1
58670;37338;5936;0
58671;37338;37393;0
58674;37338;37396;0
58678;37338;37400;0
58679;37338;14618;1
58680;37338;4477;0
58682;37338;5728;0
58684;37338;37403;0
58686;37338;37404;0
58691;37338;37408;0
58692;37338;37409;0
58694;37338;5955;0
58700;37338;14636;0
58701;37338;37415;0
58706;37338;89;0
58708;37338;32526;0
58710;37338;37420;1
58711;37338;93;1
58712;37338;37421;0
58713;37338;5969;1
58715;37338;5972;0
58716;37338;23666;1
58719;37338;14647;1
58722;37338;1998;0
58723;37338;105;0
58725;37338;14215;0
58726;37338;37426;0
58727;37338;3197;1
58728;37338;2431;0
58732;37338;1068;0
58735;37338;126;0
58737;37338;1071;0
58741;37338;2447;0
58761;37338;770;0
58772;37450;37456;0
58776;37450;37460;0
58777;37450;37461;0
58779;37450;37463;0
58780;37450;37464;1
58781;37450;37465;0
58782;37450;37466;0
58784;37450;37468;1
58793;37450;37476;0
58795;37450;37477;0
58796;37450;37478;0
58798;37450;37479;0
58801;37450;37481;0
58802;37450;37482;0
58808;37450;37488;0
58810;37450;37490;0
58813;37450;37493;0
58820;37450;37496;0
58823;37450;37499;0
58824;37450;37500;0
58826;37450;37502;0
58827;37450;37503;0
58829;37450;37505;1
58830;37450;10121;0
58831;37450;37506;0
58833;37450;37508;0
58834;37450;10126;0
58839;37450;37512;0
58841;37450;6298;0
58862;37450;37530;0
58864;37450;10160;0
58866;37450;37533;0
58871;37450;37536;0
58875;37450;868;0
58876;37450;10185;0
58877;37450;10189;0
58879;37450;10192;0
58888;37450;9376;0
58903;37450;37553;0
58913;14583;37560;0
58914;14583;37561;0
58915;14583;37562;0
58917;14583;37564;0
58918;14583;37565;0
58919;14583;37566;0
58920;14583;37567;0
58921;14583;37568;0
58923;14583;37570;0
58925;14583;37572;0
58926;14583;33299;1
58927;14583;37573;0
58932;14583;37577;0
58933;14583;33304;0
58934;14583;37578;1
58937;14583;33308;0
58939;14583;37580;0
58940;14583;33310;0
58942;14583;16406;0
58944;14583;37582;0
58945;14583;37583;0
58946;14583;33316;0
58950;14583;37584;0
58953;14583;33322;0
58955;14583;37587;0
58956;14583;33326;0
58957;14583;37588;0
58959;14583;33327;0
58961;14583;33330;0
58962;14583;26073;0
58964;14583;33333;0
58968;14583;37592;0
58970;14583;37594;0
58971;14583;8665;0
58973;14583;37596;0
58974;14583;33339;0
58975;14583;37597;0
58979;14583;27862;0
58983;14583;37602;0
58986;14583;33349;0
58987;14583;33350;0
58988;14583;14633;1
58990;14583;33354;0
58991;14583;33355;0
59000;14583;37609;1
59001;14583;8682;0
59006;14583;23231;0
59010;14583;33364;0
59011;14583;37614;0
59014;14583;2407;0
59023;14583;5179;0
59026;14583;759;0
59028;14583;27806;0
59032;14583;33376;0
59034;14583;15901;0
59040;14583;33382;0
59043;14583;8708;0
59045;14583;1068;0
59053;14583;37629;0
59059;14583;37633;0
59086;14583;770;0
59233;37708;27460;0
59234;37708;27478;1
59236;37708;37710;0
59237;37708;7357;0
59238;37708;27502;0
59240;37708;7759;0
59241;37708;37712;0
59245;37708;27538;0
59246;37708;7367;0
59248;37708;37716;0
59252;37708;37719;0
59255;37708;27576;0
59256;37708;15620;0
59257;37708;27581;1
59258;37708;27583;0
59261;37708;27595;1
59263;37708;37723;0
59264;37708;7383;0
59266;37708;37724;1
59269;37708;37726;0
59270;37708;37727;0
59271;37708;37728;0
59272;37708;27860;0
59274;37708;27639;0
59279;37708;27655;0
59282;37708;27876;0
59290;37708;27670;1
59293;37708;27675;0
59299;37708;27678;0
59301;37708;37739;0
59303;37708;26369;1
59305;37708;27684;0
59306;37708;27890;0
59309;37708;37740;0
59315;37708;27690;1
59320;37708;27696;1
59328;37708;15897;0
59339;37708;2431;0
59340;37708;1764;0
59344;37708;10456;0
59349;37708;1068;0
59350;37708;27818;0
59353;37708;37751;0
59354;37708;1630;0
59371;37758;37764;0
59372;37758;37765;0
59373;37758;37766;0
59381;37758;37774;0
59383;37758;37776;0
59386;37758;37779;0
59394;37758;37787;0
59395;37758;37788;0
59400;37758;37793;0
59412;37758;37804;0
59415;37758;37807;0
59416;37758;37808;0
59421;37758;37812;0
59433;37758;37824;0
59469;37758;37860;0
59490;37758;37881;0
59500;37758;37891;0
59511;37758;37901;0
59517;37758;37907;0
59527;37758;37917;0
59531;37758;37921;0
59542;37758;37931;0
59614;37989;37991;0
59615;37989;37992;0
59616;37989;37993;0
59617;37989;37994;0
59618;37989;37995;0
59623;37989;37998;0
59624;37989;37999;0
59625;37989;38000;0
59626;37989;38001;0
59629;37989;38003;0
59630;37989;38004;0
59631;37989;38005;0
59635;37989;38009;0
59637;37989;38011;0
59639;37989;38013;0
59640;37989;38014;0
59642;37989;38015;0
59645;37989;38018;0
59649;37989;38021;0
59650;37989;38022;0
59651;37989;38023;0
59652;37989;38024;0
59653;37989;37724;0
59654;37989;38025;0
59655;37989;38026;0
59658;37989;38028;0
59660;37989;36817;0
59661;37989;36818;0
59662;37989;38030;0
59667;37989;36819;0
59668;37989;38035;0
59669;37989;38036;0
59670;37989;38037;0
59672;37989;36823;0
59673;37989;38039;0
59674;37989;10451;0
59675;37989;32227;0
59676;37989;38040;0
59678;37989;38042;0
59684;37989;11595;0
59685;37989;38048;0
59690;37989;38053;0
59691;37989;7154;0
59692;37989;1027;0
59694;37989;1942;0
59695;37989;38055;0
59696;37989;27670;0
59699;37989;38057;0
59700;37989;38058;0
59701;37989;33356;1
59702;37989;38059;0
59703;37989;16449;0
59704;37989;36843;0
59707;37989;8680;0
59708;37989;36844;0
59710;37989;38062;0
59711;37989;36849;0
59713;37989;38064;0
59714;37989;9792;0
59715;37989;38065;0
59716;37989;38066;0
59718;37989;38068;1
59720;37989;38069;0
59722;37989;38070;0
59723;37989;2399;0
59724;37989;38071;0
59729;37989;38075;0
59730;37989;23785;0
59734;37989;38077;0
59740;37989;38081;0
59744;37989;5179;0
59746;37989;759;0
59747;37989;8697;0
59752;37989;38090;0
59753;37989;38091;0
59758;37989;10197;0
59763;37989;2431;0
59767;37989;36867;0
59769;37989;38097;0
59772;37989;38098;0
59773;37989;38099;0
59774;37989;1068;0
59779;37989;37167;0
59780;37989;38102;0
59781;37989;1070;0
59782;37989;126;0
59791;37989;1630;0
59796;37989;3640;0
59804;37989;36229;0
59808;37989;762;0
59872;5870;38152;0
59873;5870;17157;1
59874;5870;38153;1
59883;5870;38161;0
59885;5870;3767;1
59887;5870;38164;0
59889;5870;38166;1
59891;5870;23857;0
59893;5870;11636;0
59895;5870;38170;0
59896;5870;38171;1
59898;5870;38173;0
59902;5870;38176;0
59903;5870;38177;0
59904;5870;38178;0
59905;5870;37530;0
59910;5870;7160;0
59911;5870;16676;0
59912;5870;15097;0
59913;5870;38180;0
59914;5870;89;1
59915;5870;13722;0
59917;5870;38181;0
59918;5870;38182;0
59920;5870;38183;0
59922;5870;38185;0
59923;5870;38186;0
59926;5870;38189;0
59927;5870;38190;1
59928;5870;6251;0
59929;5870;24113;0
59930;5870;93;1
59931;5870;807;0
59933;5870;1224;1
59934;5870;38192;0
59935;5870;17167;1
59936;5870;2782;1
59937;5870;31055;0
59938;5870;23785;1
59939;5870;2407;0
59940;5870;3730;0
59941;5870;9620;1
59942;5870;38193;0
59944;5870;10185;1
59945;5870;38194;0
59948;5870;15665;0
59949;5870;38195;0
59950;5870;21364;0
59951;5870;10189;1
59952;5870;38196;0
59953;5870;38197;0
59955;5870;38199;0
59957;5870;38200;0
59958;5870;38201;0
59959;5870;105;1
59961;5870;819;0
59962;5870;27128;0
59963;5870;38202;0
59965;5870;37149;1
59966;5870;36764;0
59967;5870;24182;0
59969;5870;38203;0
59971;5870;10197;0
59975;5870;38204;0
59976;5870;9559;0
59977;5870;12400;1
59979;5870;19697;1
59980;5870;1767;0
59981;5870;27131;0
59983;5870;9650;0
59986;5870;32152;0
59988;5870;2900;0
59990;5870;8708;0
59992;5870;1070;1
59993;5870;126;1
59994;5870;3629;0
59996;5870;1071;0
59997;5870;1267;0
59998;5870;129;0
59999;5870;8514;0
60065;9376;38245;0
60068;9376;38246;1
60071;9376;38247;1
60072;9376;38248;1
60073;9376;38249;1
60074;9376;38250;1
60076;9376;38251;1
60077;9376;38252;1
60102;9376;38269;1
